C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data     06-Oct-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Nd	Sm	Yb	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000138.spe	167.75	7.92	1	0.010267	-0.009931	0.009900	0.077115	43695	1.67	66	413	0	9	1555	836	2952	204154	0	2066	78	318	582	41751	0	201	139	61	92	428	177	10328	90	185	50	98	85	0	47	69	0	456	755	2245	51	149	264	196	338	261	392	24766	9117	0.098	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000139.spe	168.75	7.93	1	0.010267	-0.009931	0.009900	0.077115	44789	1.75	68	385	0	6	1466	775	2949	218836	0	2200	38	321	552	40165	50	185	94	13	46	405	224	10591	104	157	45	90	63	0	43	32	0	390	765	2252	68	156	102	0	333	246	338	24936	9417	0.097	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000140.spe	169.75	7.93	1	0.010267	-0.009931	0.009900	0.077115	45617	1.69	59	407	0	40	1553	836	3030	222570	0	2278	10	385	598	40816	104	165	152	19	0	415	238	10738	131	199	70	73	39	0	16	23	25	366	741	2356	80	85	150	55	275	213	442	24784	9382	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000141.spe	170.75	7.94	1	0.010267	-0.009931	0.009900	0.077115	45847	1.83	71	396	0	0	1571	824	3003	218935	0	2242	130	316	601	42400	54	245	150	16	35	465	222	10721	181	270	58	119	101	0	35	80	20	417	740	2281	89	159	0	160	466	232	273	25448	9705	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000142.spe	171.75	7.94	1	0.010267	-0.009931	0.009900	0.077115	46288	1.67	71	434	0	9	1570	796	3012	218402	0	2360	65	329	579	43848	74	175	165	28	79	424	196	10962	113	398	68	111	49	0	25	38	0	388	758	2397	148	244	60	186	396	271	254	24246	9487	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000143.spe	172.75	7.95	1	0.010267	-0.009931	0.009900	0.077115	46382	1.74	47	386	0	13	1569	804	3087	223700	0	2109	65	354	633	40998	89	176	189	15	27	404	167	11295	257	120	80	105	64	0	37	46	51	381	746	2319	102	222	147	203	360	237	252	26237	9649	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000144.spe	173.75	7.95	1	0.010267	-0.009931	0.009900	0.077115	46886	1.74	87	385	0	0	1578	822	3029	230492	0	2043	10	363	514	39760	15	175	121	34	81	334	188	11221	132	220	52	96	0	0	0	65	0	493	688	2293	86	113	194	199	369	205	285	26229	9716	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000145.spe	174.75	7.96	1	0.010267	-0.009931	0.009900	0.077115	46978	1.71	91	449	0	11	1542	820	2926	230099	0	2235	25	331	600	40912	118	174	248	68	45	455	50	11269	200	365	80	74	66	0	43	11	28	417	815	2467	168	242	165	377	464	150	300	25429	9726	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000146.spe	175.75	7.96	1	0.010267	-0.009931	0.009900	0.077115	48226	1.80	76	408	0	18	1584	797	2701	241678	0	2382	6	297	587	41371	40	273	126	164	53	483	223	11630	126	217	107	121	40	0	86	62	36	508	674	2449	113	332	205	20	389	243	398	25740	9594	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000147.spe	176.75	7.97	1	0.010267	-0.009931	0.009900	0.077115	47770	1.70	71	423	0	10	1672	831	2802	238794	0	2111	33	297	637	39027	115	197	106	27	34	480	294	11749	58	250	62	118	93	0	44	68	0	375	735	2491	198	276	129	114	317	201	352	25977	9835	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000148.spe	177.75	7.97	1	0.010267	-0.009931	0.009900	0.077115	47699	1.68	124	350	0	62	1752	828	2900	237252	0	2101	50	350	577	37345	105	177	78	0	0	379	281	11975	74	193	77	106	94	0	16	60	71	476	768	2509	0	148	180	20	334	169	354	26377	9942	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000149.spe	178.75	7.97	1	0.010267	-0.009931	0.009900	0.077115	47924	1.84	119	435	0	32	1685	847	3297	229073	0	2163	4	366	597	42217	43	241	191	0	38	437	343	11673	203	403	62	104	57	0	35	40	40	485	872	2476	104	184	45	24	399	240	447	26771	9980	0.102	
