C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data     06-Oct-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Nd	Sm	Yb	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000138.spe	167.75	7.92	1	0.010267	-0.009931	0.009900	0.077115	43594	1.70	79	369	0	7	1505	857	2918	202766	66	2114	11	308	555	41712	33	272	190	108	0	458	219	10337	154	284	34	74	72	0	55	69	48	357	686	2294	122	173	68	117	432	254	306	24540	9347	0.098	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000139.spe	168.75	7.93	1	0.010267	-0.009931	0.009900	0.077115	44814	1.60	36	423	0	17	1607	790	2974	218558	0	2312	74	334	518	40346	39	140	168	0	52	405	36	10431	196	206	71	82	11	0	40	70	0	385	793	2293	21	186	123	206	309	188	295	24142	9054	0.098	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000140.spe	169.75	7.93	1	0.010267	-0.009931	0.009900	0.077115	45542	1.75	87	366	0	0	1566	808	2892	221242	0	2214	97	343	577	40774	0	172	106	0	25	392	184	10643	130	300	66	97	106	0	0	53	29	557	802	2256	72	117	45	84	346	233	340	24545	9183	0.098	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000141.spe	170.75	7.94	1	0.010267	-0.009931	0.009900	0.077115	45716	1.81	92	402	0	0	1545	834	2847	217904	0	2233	66	312	558	42427	56	187	192	0	0	515	154	10880	213	288	22	113	29	0	30	42	9	390	738	2362	89	279	186	295	333	237	398	25851	9849	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000142.spe	171.75	7.94	1	0.010267	-0.009931	0.009900	0.077115	46358	1.72	91	402	0	39	1667	855	3078	218988	0	2429	63	303	623	43835	0	193	120	0	104	405	280	10982	196	289	38	78	83	0	25	87	19	524	784	2236	84	166	176	66	345	273	441	25597	9555	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000143.spe	172.75	7.95	1	0.010267	-0.009931	0.009900	0.077115	46404	1.77	55	433	0	24	1551	796	3143	222198	21	2086	73	347	589	41451	0	132	187	34	69	411	199	11341	121	168	93	67	94	0	48	30	19	521	765	2329	51	158	101	122	383	252	380	25862	9506	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000144.spe	173.75	7.95	1	0.010267	-0.009931	0.009900	0.077115	46792	1.79	55	445	0	54	1657	880	3017	229213	0	2023	0	384	531	39586	54	199	143	27	103	391	280	11459	197	112	43	153	98	0	57	73	26	438	854	2385	75	174	198	141	442	266	398	25792	9722	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000145.spe	174.75	7.96	1	0.010267	-0.009931	0.009900	0.077115	46807	1.83	57	402	0	0	1538	885	2882	228590	23	2139	28	313	633	40932	81	159	101	0	116	397	338	11098	143	209	12	129	38	0	0	19	49	371	760	2338	69	205	49	0	332	189	453	25826	9544	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000146.spe	175.75	7.96	1	0.010267	-0.009931	0.009900	0.077115	48087	1.73	66	418	0	60	1662	757	2722	240459	0	2372	58	273	594	41104	62	157	122	17	77	536	87	11691	185	234	88	131	96	0	28	40	24	420	815	2305	60	248	171	284	407	222	286	25872	9889	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000147.spe	176.75	7.97	1	0.010267	-0.009931	0.009900	0.077115	47886	1.82	65	380	0	26	1580	821	2857	239599	0	2199	77	303	609	39079	8	206	148	36	39	451	307	11944	185	76	50	125	66	0	0	37	32	542	766	2243	51	198	154	104	390	233	361	26482	9975	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000148.spe	177.75	7.97	1	0.010267	-0.009931	0.009900	0.077115	47536	1.69	59	380	0	57	1808	876	2859	235498	0	2112	0	284	544	37338	11	158	129	0	88	310	299	11933	94	138	90	133	102	0	27	31	31	455	775	2277	25	94	159	132	351	138	320	25803	9963	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000149.spe	178.75	7.97	1	0.010267	-0.009931	0.009900	0.077115	47835	1.72	64	373	0	25	1739	831	3168	228148	0	2228	72	334	539	42140	24	250	182	58	0	489	306	11777	86	200	25	98	98	0	0	68	35	484	754	2582	55	198	89	125	387	229	234	26676	10006	0.103	
