C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data     06-Oct-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Nd	Sm	Yb	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000139.spe	163.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	43273	1.47	119	1229	0	26	779	691	10191	40406	0	7577	97	583	3699	94978	83	74	545	120	11	373	1057	4231	314	3588	0	0	0	0	259	159	135	112	968	2437	92	175	303	152	707	433	581	32904	10289	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000140.spe	164.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	43847	1.43	112	1193	0	0	756	669	10060	42626	0	7873	80	570	3933	96473	168	116	681	227	123	448	1137	4491	330	3541	0	0	0	0	231	157	117	159	889	2437	80	180	248	103	614	337	558	33137	10209	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000141.spe	165.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44451	1.61	134	1147	0	0	839	662	10238	45176	0	8202	141	503	3869	97830	55	95	489	272	39	580	1044	4482	293	3549	0	0	0	0	197	145	83	169	899	2497	209	198	232	307	659	351	458	33339	10226	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000142.spe	166.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	45255	1.50	115	1261	0	0	778	660	10248	45741	0	8577	111	551	3832	101791	144	173	657	290	115	403	1126	4367	229	3367	0	0	37	0	205	137	115	203	984	2467	62	207	185	116	607	480	559	34552	10729	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000143.spe	167.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	45460	1.62	132	1204	0	4	714	632	10332	45801	0	9367	37	535	4040	103340	88	108	538	188	0	511	960	4339	288	3463	0	0	0	0	187	106	108	225	1031	2503	44	293	211	280	723	423	402	33738	10467	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000144.spe	168.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	45722	1.57	103	1245	0	0	691	713	10033	46141	0	9290	221	731	4044	109203	121	107	570	209	50	412	1072	4822	211	3375	0	0	0	0	196	154	126	221	978	2410	125	165	395	130	732	424	694	32083	10173	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000145.spe	169.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44553	1.58	147	1189	0	5	635	655	9697	41837	0	9806	147	616	3859	115049	93	123	540	246	24	342	851	4776	314	3111	0	0	0	0	279	167	129	206	917	2330	55	282	230	324	815	406	472	30383	9666	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000146.spe	170.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44597	1.62	182	1222	0	27	641	604	8891	35670	0	11923	275	599	3787	129652	97	177	525	154	39	384	745	5333	339	2703	4	0	42	0	245	155	162	207	820	2170	114	274	326	347	841	428	994	28291	9347	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000147.spe	171.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	47322	1.60	156	1211	0	12	624	645	8668	37440	0	13506	316	767	3960	152576	93	154	602	209	0	298	949	5452	262	2812	0	0	25	0	364	147	214	124	737	2226	0	177	430	48	985	569	935	26418	9021	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000148.spe	172.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	48274	1.53	161	1193	0	8	724	678	9135	39304	0	13488	219	762	3753	153382	129	198	514	179	14	387	775	5814	314	2715	0	0	0	0	341	173	166	126	824	2321	121	171	363	415	841	498	1255	27669	9581	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000149.spe	173.22	6.93	1	0.010267	-0.009931	0.009900	0.077115	47302	1.59	205	1259	0	9	682	645	9425	44616	0	11877	226	699	4169	134104	217	147	615	163	23	287	885	5743	318	2894	0	0	47	0	266	131	191	71	881	2354	0	217	228	32	885	412	772	29462	9885	0.109	
