C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data     06-Oct-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Nd	Sm	Yb	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000139.spe	163.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	43189	1.42	161	1216	0	5	755	656	10212	40373	0	7361	265	498	3833	94904	159	125	554	243	0	451	968	4121	227	3485	0	0	11	0	288	129	102	160	948	2459	37	204	455	210	600	432	607	33269	10336	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000140.spe	164.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	43978	1.51	144	1145	0	0	759	695	10022	42757	0	7846	89	558	4061	96220	142	177	582	302	37	512	984	4406	376	3624	0	0	0	0	192	148	49	158	957	2455	40	164	329	258	589	389	721	34328	10392	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000141.spe	165.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44511	1.52	115	1198	0	0	846	680	9959	45362	0	7932	100	531	3957	98364	106	97	512	226	66	396	871	4327	215	3448	0	0	42	0	186	136	85	171	1037	2461	53	177	327	325	620	339	480	34143	10428	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000142.spe	166.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	45228	1.55	97	1215	0	0	780	631	10332	45563	0	8708	193	493	3861	101595	66	100	674	197	85	488	1106	4502	369	3446	11	0	34	0	146	158	97	294	983	2417	66	291	249	30	578	382	799	33882	10546	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000143.spe	167.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	45364	1.63	154	1235	0	0	732	747	10150	45953	0	9323	46	524	3995	103135	149	215	583	219	55	498	1023	4418	328	3234	0	0	0	0	244	129	139	134	945	2453	109	278	243	162	819	428	441	34239	10154	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000144.spe	168.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	45580	1.48	152	1297	0	18	716	682	10057	46379	0	9164	188	727	4047	109075	111	75	563	229	0	564	1103	4873	140	3183	0	0	14	0	295	111	133	169	942	2522	137	324	264	271	742	407	506	32220	10191	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000145.spe	169.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44517	1.60	137	1293	0	31	735	708	9662	41592	0	9792	199	669	3858	114771	89	221	490	181	28	361	1049	4791	207	3128	0	12	65	0	257	152	130	230	904	2419	0	233	205	55	825	392	664	29542	9759	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000146.spe	170.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44549	1.58	149	1226	0	7	659	719	8893	35382	0	11936	249	655	3833	129689	105	138	527	188	85	326	972	5164	218	2883	0	0	45	0	295	131	137	140	849	2197	0	130	284	9	853	528	597	27446	9141	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000147.spe	171.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	47367	1.64	132	1132	0	13	646	653	8760	37412	0	13818	251	748	3784	153222	160	220	551	234	11	277	641	5496	341	2688	0	0	9	0	316	149	144	96	768	2264	22	271	284	345	1147	490	863	26619	9194	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000148.spe	172.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	48336	1.76	177	1236	0	17	695	602	9045	39628	0	13530	247	727	3800	153154	140	125	542	207	34	337	785	5813	303	2743	0	0	0	0	349	151	131	143	812	2169	58	217	383	232	762	640	1313	27608	9621	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000149.spe	173.22	6.93	1	0.010267	-0.009931	0.009900	0.077115	47297	1.59	171	1300	0	0	619	705	9400	44457	0	11827	162	647	4200	133998	141	104	574	289	0	305	979	5597	132	3013	0	0	13	0	265	150	160	183	845	2377	133	263	217	96	1057	410	686	29132	9990	0.108	
